"game_id","game","game_time","player","market","prop_type","line","odds_decimal","bookmaker","timestamp"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","6.5","1.71","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Over","4.5","1.93","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","points","player_points","Under","4.5","1.85","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","10.5","1.74","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","10.5","2.03","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","8.5","1.83","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","8.5","1.91","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","7.5","1.79","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","7.5","1.96","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","7.5","1.85","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","7.5","1.89","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","6.5","1.76","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","6.5","2.0","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","6.5","1.84","DraftKings","2026-03-31 10:55:31"
