"Game","GameTime","Player","PropType","MarketType","Line","Odds","Bookmaker","Timestamp"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Tari Eason","player_threes","Under","1.5","1.44","DraftKings","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_assists","Over","2.5","2.12","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_assists","Under","2.5","1.65","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Josh Hart","player_assists","Over","4.5","2.25","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Josh Hart","player_assists","Under","4.5","1.57","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Amen Thompson","player_assists","Over","4.5","1.79","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Amen Thompson","player_assists","Under","4.5","1.93","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_assists","Over","4.5","1.75","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_assists","Under","4.5","1.97","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Alperen Sengun","player_assists","Over","5.5","1.88","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Alperen Sengun","player_assists","Under","5.5","1.83","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Reed Sheppard","player_assists","Over","4.5","2.14","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Reed Sheppard","player_assists","Under","4.5","1.65","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jalen Brunson","player_assists","Over","6.5","2.0","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jalen Brunson","player_assists","Under","6.5","1.73","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","OG Anunoby","player_assists","Over","2.5","2.14","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","OG Anunoby","player_assists","Under","2.5","1.64","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mikal Bridges","player_assists","Over","3.5","2.17","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mikal Bridges","player_assists","Under","3.5","1.62","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_points","Over","18.5","2.06","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_points","Under","18.5","1.7","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jose Alvarado","player_points","Over","5.5","1.72","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jose Alvarado","player_points","Under","5.5","2.02","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jalen Brunson","player_points","Over","25.5","2.1","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jalen Brunson","player_points","Under","25.5","1.67","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","OG Anunoby","player_points","Over","14.5","1.62","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","OG Anunoby","player_points","Under","14.5","2.17","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Josh Hart","player_points","Over","13.5","2.06","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Josh Hart","player_points","Under","13.5","1.7","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Amen Thompson","player_points","Over","16.5","2.1","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Amen Thompson","player_points","Under","16.5","1.67","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Amen Thompson","player_points","Over","15.5","1.81","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Amen Thompson","player_points","Under","15.5","1.91","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jose Alvarado","player_points","Over","6.5","2.06","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jose Alvarado","player_points","Under","6.5","1.7","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_points","Over","17.5","1.83","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_points","Under","17.5","1.88","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mitchell Robinson","player_points","Over","4.5","1.94","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mitchell Robinson","player_points","Under","4.5","1.78","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Josh Hart","player_points","Over","12.5","1.79","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Josh Hart","player_points","Under","12.5","1.93","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","OG Anunoby","player_points","Over","16.5","2.08","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","OG Anunoby","player_points","Under","16.5","1.68","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Reed Sheppard","player_points","Over","13.5","1.85","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Reed Sheppard","player_points","Under","13.5","1.87","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Amen Thompson","player_points","Over","14.5","1.6","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Amen Thompson","player_points","Under","14.5","2.2","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Alperen Sengun","player_points","Over","18.5","1.76","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Alperen Sengun","player_points","Under","18.5","1.97","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_points","Over","25.5","1.95","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_points","Under","25.5","1.78","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Reed Sheppard","player_points","Over","14.5","2.14","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Reed Sheppard","player_points","Under","14.5","1.65","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_points","Over","23.5","1.6","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_points","Under","23.5","2.2","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Tari Eason","player_points","Over","8.5","2.05","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Tari Eason","player_points","Under","8.5","1.7","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_points","Over","24.5","1.77","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_points","Under","24.5","1.95","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Alperen Sengun","player_points","Over","19.5","1.96","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Alperen Sengun","player_points","Under","19.5","1.76","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Tari Eason","player_points","Over","7.5","1.74","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Tari Eason","player_points","Under","7.5","2.0","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jabari Smith Jr","player_points","Over","13.5","1.72","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jabari Smith Jr","player_points","Under","13.5","2.02","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jabari Smith Jr","player_points","Over","14.5","1.95","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jabari Smith Jr","player_points","Under","14.5","1.78","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","OG Anunoby","player_points","Over","15.5","1.83","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","OG Anunoby","player_points","Under","15.5","1.88","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mitchell Robinson","player_points","Over","5.5","2.2","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mitchell Robinson","player_points","Under","5.5","1.6","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_points","Over","26.5","2.18","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_points","Under","26.5","1.61","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Reed Sheppard","player_points","Over","12.5","1.65","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Reed Sheppard","player_points","Under","12.5","2.14","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jalen Brunson","player_points","Over","23.5","1.71","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jalen Brunson","player_points","Under","23.5","2.04","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mikal Bridges","player_points","Over","12.5","1.8","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mikal Bridges","player_points","Under","12.5","1.92","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jalen Brunson","player_points","Over","24.5","1.88","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jalen Brunson","player_points","Under","24.5","1.85","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mikal Bridges","player_points","Over","13.5","2.06","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mikal Bridges","player_points","Under","13.5","1.7","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_points","Over","16.5","1.63","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_points","Under","16.5","2.16","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Reed Sheppard","player_rebounds","Over","3.5","2.0","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Reed Sheppard","player_rebounds","Under","3.5","1.74","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Amen Thompson","player_rebounds","Over","7.5","1.92","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Amen Thompson","player_rebounds","Under","7.5","1.8","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Alperen Sengun","player_rebounds","Over","8.5","1.83","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Alperen Sengun","player_rebounds","Under","8.5","1.88","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Josh Hart","player_rebounds","Over","6.5","1.78","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Josh Hart","player_rebounds","Under","6.5","1.95","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_rebounds","Over","4.5","1.7","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_rebounds","Under","4.5","2.05","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jabari Smith Jr","player_rebounds","Over","6.5","1.82","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jabari Smith Jr","player_rebounds","Under","6.5","1.91","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_rebounds","Over","10.5","1.79","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_rebounds","Under","10.5","1.93","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","OG Anunoby","player_rebounds","Over","4.5","2.02","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","OG Anunoby","player_rebounds","Under","4.5","1.72","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mikal Bridges","player_rebounds","Over","3.5","2.33","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mikal Bridges","player_rebounds","Under","3.5","1.55","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mitchell Robinson","player_rebounds","Over","7.5","1.75","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mitchell Robinson","player_rebounds","Under","7.5","2.0","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mikal Bridges","player_threes","Over","1.5","1.78","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mikal Bridges","player_threes","Under","1.5","1.94","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_threes","Over","1.5","2.55","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_threes","Under","1.5","1.47","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Tari Eason","player_threes","Over","1.5","2.75","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Tari Eason","player_threes","Under","1.5","1.4","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_threes","Over","2.5","2.3","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Kevin Durant","player_threes","Under","2.5","1.56","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jalen Brunson","player_threes","Over","1.5","1.51","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jalen Brunson","player_threes","Under","1.5","2.4","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jabari Smith Jr","player_threes","Over","1.5","1.51","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Jabari Smith Jr","player_threes","Under","1.5","2.4","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Reed Sheppard","player_threes","Over","3.5","2.2","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Reed Sheppard","player_threes","Under","3.5","1.6","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Josh Hart","player_threes","Over","1.5","2.23","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Josh Hart","player_threes","Under","1.5","1.6","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","OG Anunoby","player_threes","Over","2.5","2.07","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","OG Anunoby","player_threes","Under","2.5","1.7","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mikal Bridges","player_threes","Over","1.5","1.78","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Mikal Bridges","player_threes","Under","1.5","1.94","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_threes","Over","1.5","2.55","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Karl-Anthony Towns","player_threes","Under","1.5","1.47","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Tari Eason","player_threes","Over","1.5","2.75","BetRivers","2026-03-31 11:24:25"
"New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","Tari Eason","player_threes","Under","1.5","1.4","BetRivers","2026-03-31 11:24:25"
