"date","sport","game_id","game","game_time","player","prop_type","market","line","odds","implied_probability","bookmaker","collected_at"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","James Harden","player_rebounds","Over","4.5","1.95","51.3","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","James Harden","player_rebounds","Under","4.5","1.8","55.6","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","LeBron James","player_rebounds","Over","5.5","1.87","53.5","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","LeBron James","player_rebounds","Under","5.5","1.87","53.5","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","James Harden","player_threes","Over","2.5","1.83","54.6","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","James Harden","player_threes","Under","2.5","1.91","52.4","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_threes","Over","2.5","2.0","50","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_threes","Under","2.5","1.74","57.5","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","LeBron James","player_threes","Over","1.5","2.55","39.2","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","LeBron James","player_threes","Under","1.5","1.48","67.6","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Rui Hachimura","player_threes","Over","1.5","1.95","51.3","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Rui Hachimura","player_threes","Under","1.5","1.8","55.6","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_threes","Over","2.5","1.83","54.6","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_threes","Under","2.5","1.9","52.6","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Sam Merrill","player_threes","Over","2.5","1.62","61.7","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Sam Merrill","player_threes","Under","2.5","2.2","45.5","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Luka Doncic","player_threes","Over","4.5","2.25","44.4","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Luka Doncic","player_threes","Under","4.5","1.61","62.1","BetMGM","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_assists","Over","4.5","1.62","61.7","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_assists","Under","4.5","2.2","45.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_assists","Over","5.5","2.25","44.4","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_assists","Under","5.5","1.61","62.1","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_assists","Over","4.5","1.59","62.9","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_assists","Under","4.5","2.3","43.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_assists","Over","5.5","2.15","46.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_assists","Under","5.5","1.67","59.9","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_assists","Over","2.5","1.54","64.9","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_assists","Under","2.5","2.4","41.7","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_assists","Over","3.5","2.3","43.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_assists","Under","3.5","1.59","62.9","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","James Harden","player_assists","Over","7.5","1.54","64.9","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","James Harden","player_assists","Under","7.5","2.4","41.7","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","James Harden","player_assists","Over","8.5","1.95","51.3","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","James Harden","player_assists","Under","8.5","1.8","55.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","James Harden","player_assists","Over","9.5","2.6","38.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","James Harden","player_assists","Under","9.5","1.47","68.0","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Jarrett Allen","player_assists","Over","1.5","2.05","48.8","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Jarrett Allen","player_assists","Under","1.5","1.74","57.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","LeBron James","player_assists","Over","5.5","1.41","70.9","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","LeBron James","player_assists","Under","5.5","2.8","35.7","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","LeBron James","player_assists","Over","6.5","1.8","55.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","LeBron James","player_assists","Under","6.5","1.95","51.3","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","LeBron James","player_assists","Over","7.5","2.45","40.8","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","LeBron James","player_assists","Under","7.5","1.53","65.4","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Luka Doncic","player_assists","Over","6.5","1.47","68.0","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Luka Doncic","player_assists","Under","6.5","2.6","38.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Luka Doncic","player_assists","Over","7.5","1.83","54.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Luka Doncic","player_assists","Under","7.5","1.91","52.4","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Luka Doncic","player_assists","Over","8.5","2.45","40.8","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Luka Doncic","player_assists","Under","8.5","1.53","65.4","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Sam Merrill","player_assists","Over","1.5","1.41","70.9","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Sam Merrill","player_assists","Under","1.5","2.8","35.7","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Sam Merrill","player_assists","Over","2.5","2.2","45.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Sam Merrill","player_assists","Under","2.5","1.62","61.7","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Over","18.5","1.38","72.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Under","18.5","2.9","34.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Over","19.5","1.48","67.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Under","19.5","2.55","39.2","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Over","20.5","1.62","61.7","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Under","20.5","2.2","45.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Over","21.5","1.77","56.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Under","21.5","2.0","50","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Over","22.5","1.95","51.3","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Under","22.5","1.8","55.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Over","23.5","2.15","46.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Under","23.5","1.67","59.9","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Over","24.5","2.45","40.8","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Under","24.5","1.53","65.4","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Over","25.5","2.75","36.4","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Under","25.5","1.42","70.4","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Over","26.5","3.1","32.3","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Austin Reaves","player_points","Under","26.5","1.34","74.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Deandre Ayton","player_points","Over","7.5","1.43","69.9","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Deandre Ayton","player_points","Under","7.5","2.7","37.0","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Deandre Ayton","player_points","Over","8.5","1.62","61.7","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Deandre Ayton","player_points","Under","8.5","2.2","45.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Deandre Ayton","player_points","Over","9.5","1.87","53.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Deandre Ayton","player_points","Under","9.5","1.87","53.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Deandre Ayton","player_points","Over","10.5","2.2","45.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Deandre Ayton","player_points","Under","10.5","1.62","61.7","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Deandre Ayton","player_points","Over","11.5","2.55","39.2","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Deandre Ayton","player_points","Under","11.5","1.48","67.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Deandre Ayton","player_points","Over","12.5","3.05","32.8","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Deandre Ayton","player_points","Under","12.5","1.36","73.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Over","21.5","1.38","72.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Under","21.5","2.9","34.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Over","22.5","1.48","67.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Under","22.5","2.55","39.2","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Over","23.5","1.61","62.1","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Under","23.5","2.25","44.4","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Over","24.5","1.74","57.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Under","24.5","2.05","48.8","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Over","25.5","1.91","52.4","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Under","25.5","1.83","54.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Over","26.5","2.1","47.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Under","26.5","1.69","59.2","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Over","27.5","2.35","42.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Under","27.5","1.56","64.1","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Over","28.5","2.6","38.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Under","28.5","1.47","68.0","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Over","29.5","2.9","34.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Donovan Mitchell","player_points","Under","29.5","1.38","72.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_points","Over","14.5","1.42","70.4","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_points","Under","14.5","2.75","36.4","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_points","Over","15.5","1.56","64.1","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_points","Under","15.5","2.35","42.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_points","Over","16.5","1.74","57.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_points","Under","16.5","2.05","48.8","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_points","Over","17.5","1.91","52.4","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_points","Under","17.5","1.83","54.6","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_points","Over","18.5","2.15","46.5","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_points","Under","18.5","1.67","59.9","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_points","Over","19.5","2.45","40.8","Bovada","2026-03-31 11:29:44"
"2026-03-31","NBA","87dab37c8c29cf1586f973f3fe0ca38a","Cleveland Cavaliers @ Los Angeles Lakers","2026-04-01T02:40:00Z","Evan Mobley","player_points","Under","19.5","1.53","65.4","Bovada","2026-03-31 11:29:44"
