source,player,player_normalized,sport,league,stat,line,overOdds,underOdds,book,eventId,team,opponent
SGO,BRUCE_BROWN_1_NBA,bruce brown,NBA,NBA,points_assists,12.5,-112,-118,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,AIRIOUS_BAILEY_1_NBA,airious bailey,NBA,NBA,points_rebounds,20.5,-104,-128,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,AIRIOUS_BAILEY_1_NBA,airious bailey,NBA,NBA,points,15.5,-106,-125,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,AIRIOUS_BAILEY_1_NBA,airious bailey,NBA,NBA,rebounds_assists,6.5,-122,-108,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,AIRIOUS_BAILEY_1_NBA,airious bailey,NBA,NBA,rebounds,4.5,-130,-102,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,AIRIOUS_BAILEY_1_NBA,airious bailey,NBA,NBA,threes,1.5,-162,122,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,AIRIOUS_BAILEY_1_NBA,airious bailey,NBA,NBA,points_assists,17.5,-110,-120,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KEYONTE_GEORGE_1_NBA,keyonte george,NBA,NBA,assists,4.5,-125,-106,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KEYONTE_GEORGE_1_NBA,keyonte george,NBA,NBA,points_rebounds,20.5,-112,-118,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KEYONTE_GEORGE_1_NBA,keyonte george,NBA,NBA,points,17.5,-120,-110,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KEYONTE_GEORGE_1_NBA,keyonte george,NBA,NBA,rebounds_assists,7.5,-106,-125,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KEYONTE_GEORGE_1_NBA,keyonte george,NBA,NBA,rebounds,2.5,-120,-110,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KEYONTE_GEORGE_1_NBA,keyonte george,NBA,NBA,threes,1.5,-130,-102,fanduel,zY1h7YGzp57aG5XqphoO,,
SGO,KEYONTE_GEORGE_1_NBA,keyonte george,NBA,NBA,points_assists,22.5,-118,-112,fanduel,zY1h7YGzp57aG5XqphoO,,
