Sport,site,flexType,cardEv,winProbCash,winProbAny,avgProb,avgEdgePct,leg1Id,leg2Id,leg3Id,leg4Id,leg5Id,leg6Id,kellyRawFraction,kellyCappedFraction,kellyFinalFraction,kellyStake,kellyRiskAdjustment,efficiencyScore,portfolioRank,runTimestamp
NBA,PP,5F,0.15337019565070475,0.27874807320971196,0.6199651024492713,0.5646849499807384,6.468494998073837,prizepicks-10273491-assists-4,prizepicks-10268845-points_assists-14.5,prizepicks-10260527-rebounds-5,prizepicks-10260600-rebounds-5,prizepicks-10273470-rebounds-4,,0.02863932116497174,0.02863932116497174,0.01431966058248587,10.739745436864402,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.15337019565070475,0.27874807320971196,0.6199651024492713,0.5646849499807385,6.468494998073837,prizepicks-10273468-rebounds-4,prizepicks-10273491-assists-4,prizepicks-10268845-points_assists-14.5,prizepicks-10262619-assists-4,prizepicks-10260600-rebounds-5,,0.028639321164971893,0.028639321164971893,0.014319660582485946,10.73974543686446,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.15191070779220617,0.27843462121823137,0.6196025174471842,0.5644922203469177,6.449222034691762,prizepicks-10273470-rebounds-4,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10273683-rebounds_assists-5,prizepicks-10260600-rebounds-5,prizepicks-10273491-assists-4,,0.02841567397098999,0.02841567397098999,0.014207836985494994,10.655877739121246,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5P,0.15152198706249953,0.05757609935312497,0.05757609935312497,0.5650114237359795,6.501142373597939,prizepicks-10262619-assists-4,prizepicks-10260527-rebounds-5,prizepicks-10260600-rebounds-5,prizepicks-10273683-rebounds_assists-5,prizepicks-10273491-assists-4,,0.006985853328641378,0.006985853328641378,0.003492926664320689,2.619694998240517,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.1511814977248993,0.2782779661518879,0.6194211963898963,0.5644425792860222,6.444257928602211,prizepicks-10265373-rebounds-5.5,prizepicks-10268358-pra-15.5,prizepicks-10251823-rebounds_assists-9,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,,0.02835800402907683,0.02835800402907683,0.014179002014538415,10.63425151090381,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.1511814977248993,0.2782779661518879,0.6194211963898963,0.564442579286022,6.444257928602211,prizepicks-10262619-assists-4,prizepicks-10273470-rebounds-4,prizepicks-10265373-rebounds-5.5,prizepicks-10268358-pra-15.5,prizepicks-10251823-rebounds_assists-9,,0.028358004029076705,0.028358004029076705,0.014179002014538353,10.634251510903765,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.1511814977248993,0.2782779661518879,0.6194211963898963,0.5643541919485638,6.435419194856393,prizepicks-10260527-rebounds-5,prizepicks-10262619-assists-4,prizepicks-10273683-rebounds_assists-5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10273491-assists-4,,0.02825525452929602,0.02825525452929602,0.01412762726464801,10.595720448486007,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.1511814977248993,0.2782779661518879,0.6194211963898963,0.5644302926867045,6.443029268670442,prizepicks-10262619-assists-4,prizepicks-10260527-rebounds-5,prizepicks-10268358-pra-15.5,prizepicks-10273683-rebounds_assists-5,prizepicks-10273491-assists-4,,0.028343726064487776,0.028343726064487776,0.014171863032243888,10.628897274182917,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.151090232687761,0.17313679029115991,0.45693689804070026,0.5576169585625858,5.761695856258569,prizepicks-10262619-assists-4,prizepicks-10265373-rebounds-5.5,prizepicks-10268358-pra-15.5,prizepicks-10278810-pra-13.5,prizepicks-10260600-rebounds-5,prizepicks-10260527-rebounds-5,0.008365942972948001,0.008365942972948001,0.004182971486474001,3.1372286148555006,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.1502047705759999,0.4351991450269392,0.4351991450269392,0.5766013564838575,7.660135648385754,prizepicks-10273683-rebounds_assists-5,prizepicks-10251823-rebounds_assists-9,prizepicks-10273470-rebounds-4,prizepicks-10273468-rebounds-4,,,0.044352531124018144,0.044352531124018144,0.022176265562009072,16.632199171506805,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.14972414467637862,0.27796479792164885,0.6190584973053548,0.5642157556334141,6.421575563341402,prizepicks-10268845-points_assists-14.5,prizepicks-10268358-pra-15.5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10251823-rebounds_assists-9,prizepicks-10268481-steals-0.5,,0.02809415214403358,0.02809415214403358,0.01404707607201679,10.535307054012593,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.14972414467637862,0.27796479792164885,0.6190584973053548,0.564212570081433,6.421257008143303,prizepicks-10262619-assists-4,prizepicks-10273491-assists-4,prizepicks-10265373-rebounds-5.5,prizepicks-10273683-rebounds_assists-5,prizepicks-10260527-rebounds-5,,0.028090442559181042,0.028090442559181042,0.014045221279590521,10.53391595969289,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.14972414467637862,0.27796479792164885,0.6190584973053548,0.5642157556334141,6.421575563341402,prizepicks-10268845-points_assists-14.5,prizepicks-10268358-pra-15.5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10273491-assists-4,prizepicks-10268481-steals-0.5,,0.02809415214403358,0.02809415214403358,0.01404707607201679,10.535307054012593,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.14899600144014302,0.27780828477517006,0.6188771193351245,0.5641038189314634,6.41038189314634,prizepicks-10273491-assists-4,prizepicks-10273470-rebounds-4,prizepicks-10262619-assists-4,prizepicks-10268845-points_assists-14.5,prizepicks-10268358-pra-15.5,,0.027963734933642386,0.027963734933642386,0.013981867466821193,10.486400600115894,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.14800198338196635,0.17275217323118422,0.4563262163159293,0.5573164704508009,5.731647045080089,prizepicks-10262619-assists-4,prizepicks-10268845-points_assists-14.5,prizepicks-10251823-rebounds_assists-9,prizepicks-10273491-assists-4,prizepicks-10260600-rebounds-5,prizepicks-10265373-rebounds-5.5,0.008219729412519092,0.008219729412519092,0.004109864706259546,3.0823985296946597,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.14754078090640688,0.27749540046292154,0.6185143066813368,0.5639110892976426,6.391108929764264,prizepicks-10268358-pra-15.5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10273470-rebounds-4,prizepicks-10273683-rebounds_assists-5,prizepicks-10273491-assists-4,,0.027738864450937147,0.027738864450937147,0.013869432225468574,10.40207416910143,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.1460869807749381,0.2771827055160144,0.6181514185999575,0.5636933666923712,6.369336669237125,prizepicks-10273470-rebounds-4,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10273491-assists-4,prizepicks-10265373-rebounds-5.5,prizepicks-10273683-rebounds_assists-5,,0.0274843424250357,0.0274843424250357,0.01374217121251785,10.306628409388388,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.14463460002692585,0.27687020000351165,0.6177884553192639,0.5635292147204507,6.35292147204507,prizepicks-10268358-pra-15.5,prizepicks-10268481-steals-0.5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10260600-rebounds-5,prizepicks-10265373-rebounds-5.5,,0.02729210053418303,0.02729210053418303,0.013646050267091515,10.234537700318636,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.14390894160347711,0.2767140183066783,0.6176069455505306,0.5634172780185001,6.341727801850008,prizepicks-10260527-rebounds-5,prizepicks-10268358-pra-15.5,prizepicks-10273468-rebounds-4,prizepicks-10265373-rebounds-5.5,prizepicks-10260600-rebounds-5,,0.027160838609590413,0.027160838609590413,0.013580419304795206,10.185314478596405,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.14245868802149486,0.27640179707474877,0.6172438698990451,0.563187268813911,6.318726881391099,prizepicks-10260600-rebounds-5,prizepicks-10273683-rebounds_assists-5,prizepicks-10262619-assists-4,prizepicks-10260527-rebounds-5,prizepicks-10265373-rebounds-5.5,,0.026890684879434006,0.026890684879434006,0.013445342439717003,10.084006829787752,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.1418469140480001,0.43283610355179525,0.43283610355179525,0.5752222155402631,7.522221554026315,prizepicks-10273491-assists-4,prizepicks-10260527-rebounds-5,prizepicks-10251823-rebounds_assists-9,prizepicks-10268481-steals-0.5,,,0.0421946204498053,0.0421946204498053,0.02109731022490265,15.822982668676987,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.1418469140480001,0.43283610355179525,0.43283610355179525,0.5752222155402631,7.522221554026315,prizepicks-10262619-assists-4,prizepicks-10251823-rebounds_assists-9,prizepicks-10268481-steals-0.5,prizepicks-10273491-assists-4,,,0.0421946204498053,0.0421946204498053,0.02109731022490265,15.822982668676987,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.14125147850599973,0.4326674563595996,0.4326674563595996,0.575147194401513,7.514719440151291,prizepicks-10262619-assists-4,prizepicks-10273468-rebounds-4,prizepicks-10260527-rebounds-5,prizepicks-10273683-rebounds_assists-5,,,0.04207675220275483,0.04207675220275483,0.021038376101377414,15.77878207603306,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.14125147850599973,0.4326674563595996,0.4326674563595996,0.575147194401513,7.514719440151291,prizepicks-10273683-rebounds_assists-5,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,prizepicks-10262619-assists-4,,,0.04207675220275483,0.04207675220275483,0.021038376101377414,15.77878207603306,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.14100985127817167,0.2760897654488279,0.616880719619258,0.5629727317606206,6.29727317606206,prizepicks-10265373-rebounds-5.5,prizepicks-10268481-steals-0.5,prizepicks-10268845-points_assists-14.5,prizepicks-10260600-rebounds-5,prizepicks-10263717-rebounds_assists-8.5,,0.026638175228998005,0.026638175228998005,0.013319087614499002,9.989315710874251,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.14028596390316705,0.2759338207594492,0.6166991165651651,0.5628607950586699,6.286079505866997,prizepicks-10268845-points_assists-14.5,prizepicks-10265373-rebounds-5.5,prizepicks-10260600-rebounds-5,prizepicks-10262619-assists-4,prizepicks-10273468-rebounds-4,,0.02650622296666209,0.02650622296666209,0.013253111483331045,9.939833612498283,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,3P,0.1388718063379999,0.189811967723,0.189811967723,0.5747457965205447,7.474579652054469,prizepicks-10268481-steals-0.5,prizepicks-10251823-rebounds_assists-9,prizepicks-10260600-rebounds-5,,,,0.02512889297950673,0.02512889297950673,0.012564446489753365,9.423334867315024,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.13883925051106782,0.2756220736703806,0.6163358547714481,0.5626680654248493,6.266806542484922,prizepicks-10273683-rebounds_assists-5,prizepicks-10273470-rebounds-4,prizepicks-10265373-rebounds-5.5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10260600-rebounds-5,,0.026278704146248104,0.026278704146248104,0.013139352073124052,9.854514054843039,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.13811642423990755,0.2754662712876556,0.6161541960889845,0.5626061377646361,6.260613776463601,prizepicks-10273683-rebounds_assists-5,prizepicks-10260527-rebounds-5,prizepicks-10265373-rebounds-5.5,prizepicks-10262619-assists-4,prizepicks-10268358-pra-15.5,,0.026205510118492373,0.026205510118492373,0.013102755059246187,9.82706629443464,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.13739395141601562,0.2753105163574219,0.6159725189208984,0.5625300370264956,6.253003702649554,prizepicks-10260527-rebounds-5,prizepicks-10273683-rebounds_assists-5,prizepicks-10265373-rebounds-5.5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10262619-assists-4,,0.026115505871209466,0.026115505871209466,0.013057752935604733,9.79331470170355,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.13667183191243892,0.2751548088881244,0.6157908232957815,0.5623916007113456,6.239160071134562,prizepicks-10268845-points_assists-14.5,prizepicks-10268481-steals-0.5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10265373-rebounds-5.5,prizepicks-10268358-pra-15.5,,0.025951611344734,0.025951611344734,0.012975805672367,9.73185425427525,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4P,0.13555688890062512,0.11355568889006251,0.11355568889006251,0.5804522021799934,8.045220217999338,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,prizepicks-10273468-rebounds-4,prizepicks-10262619-assists-4,,,0.013433408825276062,0.013433408825276062,0.006716704412638031,5.037528309478523,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4P,0.13477462292505615,0.11347746229250562,0.11347746229250562,0.5803997374743709,8.03997374743709,prizepicks-10260527-rebounds-5,prizepicks-10262619-assists-4,prizepicks-10273683-rebounds_assists-5,prizepicks-10268481-steals-0.5,,,0.01339685320366601,0.01339685320366601,0.006698426601833005,5.023819951374754,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.13469984450584205,0.17109204984911877,0.45368177408045063,0.5560221640440391,5.602216404403926,prizepicks-10273683-rebounds_assists-5,prizepicks-10278810-pra-13.5,prizepicks-10273491-assists-4,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10251823-rebounds_assists-9,prizepicks-10268358-pra-15.5,0.007583500902547468,0.007583500902547468,0.003791750451273734,2.8438128384553005,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5P,0.13430214106562488,0.05671510705328125,0.05671510705328125,0.5632769708900914,6.327697089009147,prizepicks-10260600-rebounds-5,prizepicks-10251823-rebounds_assists-9,prizepicks-10262619-assists-4,prizepicks-10273491-assists-4,prizepicks-10260527-rebounds-5,,0.006266346081066322,0.006266346081066322,0.003133173040533161,2.3498797803998706,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.13412239051399988,0.43064517371800765,0.43064517371800765,0.5739405889558606,7.3940588955860616,prizepicks-10268481-steals-0.5,prizepicks-10262619-assists-4,prizepicks-10260600-rebounds-5,prizepicks-10251823-rebounds_assists-9,,,0.040174069359796394,0.040174069359796394,0.020087034679898197,15.065276009923648,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.13412239051399988,0.43064517371800765,0.43064517371800765,0.5739405889558606,7.3940588955860616,prizepicks-10273491-assists-4,prizepicks-10260527-rebounds-5,prizepicks-10268481-steals-0.5,prizepicks-10260600-rebounds-5,,,0.040174069359796394,0.040174069359796394,0.020087034679898197,15.065276009923648,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.13412239051399988,0.43064517371800765,0.43064517371800765,0.5739405889558606,7.3940588955860616,prizepicks-10268481-steals-0.5,prizepicks-10262619-assists-4,prizepicks-10260600-rebounds-5,prizepicks-10273491-assists-4,,,0.040174069359796394,0.040174069359796394,0.020087034679898197,15.065276009923648,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.13378688456332855,0.2745324537886721,0.615063856796992,0.5620227279853062,6.202272798530613,prizepicks-10260527-rebounds-5,prizepicks-10273491-assists-4,prizepicks-10273683-rebounds_assists-5,prizepicks-10268358-pra-15.5,prizepicks-10251823-rebounds_assists-9,,0.025513854456680005,0.025513854456680005,0.012756927228340003,9.567695421255001,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.13378688456332855,0.2745324537886721,0.615063856796992,0.5620227279853062,6.202272798530613,prizepicks-10251823-rebounds_assists-9,prizepicks-10273683-rebounds_assists-5,prizepicks-10268358-pra-15.5,prizepicks-10273491-assists-4,prizepicks-10262619-assists-4,,0.025513854456680005,0.025513854456680005,0.012756927228340003,9.567695421255001,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.13378688456332855,0.2745324537886721,0.615063856796992,0.5619589138464833,6.195891384648333,prizepicks-10265373-rebounds-5.5,prizepicks-10273468-rebounds-4,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10273491-assists-4,prizepicks-10251823-rebounds_assists-9,,0.025437968334107063,0.025437968334107063,0.012718984167053532,9.539238125290149,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,3P,0.13175264224999994,0.188625440375,0.188625440375,0.5734638490382679,7.34638490382679,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,prizepicks-10251823-rebounds_assists-9,,,,0.023877684580290416,0.023877684580290416,0.011938842290145208,8.954131717608906,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.1316485731397916,0.1707104548923502,0.4530719499053947,0.5557286728673629,5.5728672867362885,prizepicks-10262619-assists-4,prizepicks-10260600-rebounds-5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10268358-pra-15.5,prizepicks-10278810-pra-13.5,prizepicks-10251823-rebounds_assists-9,0.0074377654992436515,0.0074377654992436515,0.0037188827496218257,2.789162062216369,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.13162687769881654,0.2740661862154882,0.6145184395257269,0.5617481740210155,6.174817402101553,prizepicks-10268845-points_assists-14.5,prizepicks-10273470-rebounds-4,prizepicks-10273683-rebounds_assists-5,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10268358-pra-15.5,,0.025187035885795572,0.025187035885795572,0.012593517942897786,9.44513845717334,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.13018863486285537,0.2737555787925821,0.614154736823158,0.561466245025476,6.146624502547602,prizepicks-10268845-points_assists-14.5,prizepicks-10273491-assists-4,prizepicks-10262619-assists-4,prizepicks-10251823-rebounds_assists-9,prizepicks-10273683-rebounds_assists-5,,0.02485055219977458,0.02485055219977458,0.01242527609988729,9.318957074915467,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.12879510199999977,0.4291302712769999,0.4291302712769999,0.5729791283441531,7.2979128344153015,prizepicks-10273491-assists-4,prizepicks-10273470-rebounds-4,prizepicks-10260527-rebounds-5,prizepicks-10262619-assists-4,,,0.038648502495348715,0.038648502495348715,0.019324251247674357,14.493188435755767,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.12860419473096263,0.1703294258859478,0.45246228983630377,0.5554404100215717,5.544041002157174,prizepicks-10251823-rebounds_assists-9,prizepicks-10273491-assists-4,prizepicks-10268845-points_assists-14.5,prizepicks-10265373-rebounds-5.5,prizepicks-10278810-pra-13.5,prizepicks-10273683-rebounds_assists-5,0.007294093263309029,0.007294093263309029,0.0036470466316545144,2.7352849737408858,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4P,0.12853103595545612,0.11285310359554561,0.11285310359554561,0.5796108123606054,7.961081236060541,prizepicks-10273683-rebounds_assists-5,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,prizepicks-10273468-rebounds-4,,,0.012845621851734093,0.012845621851734093,0.006422810925867046,4.8171081944002845,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4P,0.12853103595545612,0.11285310359554561,0.11285310359554561,0.5796108123606054,7.961081236060541,prizepicks-10273468-rebounds-4,prizepicks-10262619-assists-4,prizepicks-10273683-rebounds_assists-5,prizepicks-10273470-rebounds-4,,,0.012845621851734093,0.012845621851734093,0.006422810925867046,4.8171081944002845,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5P,0.12727177936016187,0.05636358896800809,0.05636358896800809,0.5626038590345812,6.2603859034581095,prizepicks-10273491-assists-4,prizepicks-10251823-rebounds_assists-9,prizepicks-10273683-rebounds_assists-5,prizepicks-10260600-rebounds-5,prizepicks-10260527-rebounds-5,,0.005983932664058483,0.005983932664058483,0.0029919663320292413,2.243974749021931,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5P,0.12727177936016187,0.05636358896800809,0.05636358896800809,0.5626038590345811,6.2603859034581095,prizepicks-10260600-rebounds-5,prizepicks-10273491-assists-4,prizepicks-10251823-rebounds_assists-9,prizepicks-10273683-rebounds_assists-5,prizepicks-10262619-assists-4,,0.005983932664058432,0.005983932664058432,0.002991966332029216,2.243974749021912,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.12588235156555871,0.27282489785775377,0.6130631935312485,0.5608716849187481,6.08716849187481,prizepicks-10262619-assists-4,prizepicks-10268358-pra-15.5,prizepicks-10260527-rebounds-5,prizepicks-10265373-rebounds-5.5,prizepicks-10273491-assists-4,,0.02413798325469281,0.02413798325469281,0.012068991627346405,9.051743720509803,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.12556669656413533,0.1699489626076663,0.4518527949176028,0.5551469188448953,5.514691884489537,prizepicks-10273491-assists-4,prizepicks-10260527-rebounds-5,prizepicks-10265373-rebounds-5.5,prizepicks-10260600-rebounds-5,prizepicks-10268845-points_assists-14.5,prizepicks-10278810-pra-13.5,0.00714727009432638,0.00714727009432638,0.00357363504716319,2.6802262853723926,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,3P,0.12466320840200007,0.18744386806700003,0.18744386806700003,0.5723419959457505,7.23419959457506,prizepicks-10273683-rebounds_assists-5,prizepicks-10251823-rebounds_assists-9,prizepicks-10273468-rebounds-4,,,,0.02277714986700303,0.02277714986700303,0.011388574933501514,8.541431200126135,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,3P,0.12466320840200007,0.18744386806700003,0.18744386806700003,0.5723419959457506,7.23419959457506,prizepicks-10273491-assists-4,prizepicks-10273470-rebounds-4,prizepicks-10273683-rebounds_assists-5,,,,0.022777149867003178,0.022777149867003178,0.011388574933501589,8.541431200126192,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.12455572392279723,0.16982226719367194,0.45164966682515634,0.5549863108167113,5.498631081671141,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10260600-rebounds-5,prizepicks-10278810-pra-13.5,prizepicks-10273683-rebounds_assists-5,prizepicks-10273491-assists-4,prizepicks-10265373-rebounds-5.5,0.007066689903370973,0.007066689903370973,0.0035333449516854864,2.6500087137641146,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.12444973549600169,0.27251505154391864,0.6126992014699211,0.560670952962543,6.067095296254308,prizepicks-10260600-rebounds-5,prizepicks-10268358-pra-15.5,prizepicks-10273491-assists-4,prizepicks-10268845-points_assists-14.5,prizepicks-10273470-rebounds-4,,0.023896499245773962,0.023896499245773962,0.011948249622886981,8.961187217165236,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.12373395408529486,0.27236019979849213,0.6125171785124897,0.5605948522244026,6.0594852224402596,prizepicks-10273470-rebounds-4,prizepicks-10251823-rebounds_assists-9,prizepicks-10263717-rebounds_assists-8.5,prizepicks-10260600-rebounds-5,prizepicks-10268845-points_assists-14.5,,0.02380482811553745,0.02380482811553745,0.011902414057768726,8.926810543326544,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.12373395408529486,0.27236019979849213,0.6125171785124897,0.5605948522244026,6.0594852224402596,prizepicks-10260600-rebounds-5,prizepicks-10273470-rebounds-4,prizepicks-10268845-points_assists-14.5,prizepicks-10273491-assists-4,prizepicks-10263717-rebounds_assists-8.5,,0.02380482811553745,0.02380482811553745,0.011902414057768726,8.926810543326544,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.12348452216600037,0.4276169338784158,0.4276169338784158,0.572137738524765,7.213773852476504,prizepicks-10251823-rebounds_assists-9,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,prizepicks-10273683-rebounds_assists-5,,,0.037306489035255665,0.037306489035255665,0.018653244517627832,13.989933388220875,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.12348452216600037,0.4276169338784158,0.4276169338784158,0.572137738524765,7.213773852476504,prizepicks-10273683-rebounds_assists-5,prizepicks-10262619-assists-4,prizepicks-10251823-rebounds_assists-9,prizepicks-10273468-rebounds-4,,,0.037306489035255665,0.037306489035255665,0.018653244517627832,13.989933388220875,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.12348452216600037,0.4276169338784158,0.4276169338784158,0.572137738524765,7.213773852476504,prizepicks-10273491-assists-4,prizepicks-10273683-rebounds_assists-5,prizepicks-10273468-rebounds-4,prizepicks-10260527-rebounds-5,,,0.037306489035255665,0.037306489035255665,0.018653244517627832,13.989933388220875,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,4F,0.12348452216600037,0.4276169338784158,0.4276169338784158,0.572137738524765,7.213773852476504,prizepicks-10262619-assists-4,prizepicks-10273491-assists-4,prizepicks-10273470-rebounds-4,prizepicks-10273683-rebounds_assists-5,,,0.037306489035255665,0.037306489035255665,0.018653244517627832,13.989933388220875,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.12301852358882526,0.2722053956716124,0.6123351376421127,0.5604532303572716,6.045323035727169,prizepicks-10260600-rebounds-5,prizepicks-10273491-assists-4,prizepicks-10273470-rebounds-4,prizepicks-10265373-rebounds-5.5,prizepicks-10268845-points_assists-14.5,,0.023634053198307175,0.023634053198307175,0.011817026599153587,8.862769949365191,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,3P,0.12171803739199993,0.18695300623199998,0.18695300623199998,0.5717550135923979,7.175501359239784,prizepicks-10260527-rebounds-5,prizepicks-10273468-rebounds-4,prizepicks-10260600-rebounds-5,,,,0.022199217908414642,0.022199217908414642,0.011099608954207321,8.324706715655491,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,3P,0.12171803739199993,0.18695300623199998,0.18695300623199998,0.5717550135923979,7.175501359239784,prizepicks-10260600-rebounds-5,prizepicks-10260527-rebounds-5,prizepicks-10273470-rebounds-4,,,,0.022199217908414642,0.022199217908414642,0.011099608954207321,8.324706715655491,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,3P,0.12171803739199993,0.18695300623199998,0.18695300623199998,0.5717550135923979,7.175501359239784,prizepicks-10273470-rebounds-4,prizepicks-10262619-assists-4,prizepicks-10260600-rebounds-5,,,,0.022199217908414642,0.022199217908414642,0.011099608954207321,8.324706715655491,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,6F,0.12152737966429217,0.16944255787166224,0.45104039372982824,0.5546626429704995,5.466264297049955,prizepicks-10268358-pra-15.5,prizepicks-10265373-rebounds-5.5,prizepicks-10260527-rebounds-5,prizepicks-10268845-points_assists-14.5,prizepicks-10278810-pra-13.5,prizepicks-10273491-assists-4,0.006903795101548823,0.006903795101548823,0.0034518975507744115,2.5889231630808087,HALF_KELLY,,,2026-03-03T16:41:59 ET
NBA,PP,5F,0.12087433632181321,0.2717412690836381,0.611788907840131,0.5601985730632377,6.019857306323773,prizepicks-10265373-rebounds-5.5,prizepicks-10273683-rebounds_assists-5,prizepicks-10260527-rebounds-5,prizepicks-10273491-assists-4,prizepicks-10268358-pra-15.5,,0.023326394261110366,0.023326394261110366,0.011663197130555183,8.747397847916387,HALF_KELLY,,,2026-03-03T16:41:59 ET
